vehicle_id,day,days_since_last_maintenance,maintenance_interval,last_maintenance_cost,engine_health,tire_wear,oil_quality,predicted_speed,predicted_fuel_efficiency,predicted_maintenance_cost,risk_level,vehicle_age,unexpected_failures,maintenance_quality_score,maintenance_strategy
0.5784272056043794,-1.7117512568623703,-0.5953203799986783,-1.4183945252258374,-0.09566973049973809,-0.8358999882267437,1.4039321339348867,-0.7752937132680033,-2.7006101766011024,-1.0255306006220375,-0.661031885519535,-0.3229461604845327,-0.20404874109584328,-0.41344911529736156,1.587055159108174,2
-0.48605151754517284,-1.7117512568623703,0.391279120724938,0.11988475828406651,-0.055976578182584995,-0.8358999882267437,0.5933923696854815,-0.7752937132680033,-0.5203303788199913,-0.5800568631777571,-0.24893649785152752,0.33649798244996765,-0.9161018479953946,-0.41344911529736156,-1.2525013091210433,1
0.9332534466542302,-1.7117512568623703,-1.2530533804810893,-0.8817854728386617,-0.8645568403088111,1.887112627032675,-1.9069581394971307,1.9301657232952856,1.276823333199504,2.131138567316501,-1.0251707696638481,-2.372315135672497,1.2200574727032594,-0.41344911529736156,1.6729219912247575,2
-0.1312252764953221,-1.7117512568623703,2.076719934461116,0.441850189716372,0.11830569838812306,-0.8358999882267437,1.4039321339348867,-0.7752937132680033,-1.9552934531245199,-0.965494106714243,2.0660340118319382,1.0049911645228207,1.6947595439696268,2.418677324489565,-0.00218922465741721,0
0.5784272056043794,-1.7024366007476983,2.487803059762623,1.1215549894067947,-0.4179405849548341,-0.8358999882267437,1.4039321339348867,-0.7752937132680033,-1.5542668149840668,-1.2948842127966842,1.5889495361733403,1.215562633683518,0.7453554014368917,2.418677324489565,-1.4454729285870813,0
1.6429059287539316,-1.7024366007476983,0.1857375580741846,1.2288767998842298,0.4755159756546525,0.723622868551307,-0.7635189884500448,0.6784075410388197,0.957890699611297,0.8434960439486066,0.008597158103754174,0.05392455060293169,0.03330229453734047,-0.41344911529736156,0.43044297363784334,0
-0.8408777585950236,-1.7024366007476983,0.10352093301388324,0.048336884632443074,-0.4632653653508319,-0.8358999882267437,0.29812567363619275,-0.7752937132680033,-0.20827181640812797,-0.697807893212199,0.12385513586344521,0.7158209970008511,1.2200574727032594,-0.41344911529736156,-1.0438359007373605,1
0.5784272056043794,-1.6931219446330263,-0.4308871298780756,-1.4183945252258374,-0.33763559328044385,-0.8358999882267437,1.4039321339348867,-0.7752937132680033,-2.7006101766011024,-0.9928492627448816,-0.9206122706549359,-0.2092837676517398,-0.6787508123622108,-0.41344911529736156,0.8429501864243009,2
0.9332534466542302,-1.6931219446330263,0.5557123708455407,2.123225220529523,1.5635727087832143,0.8453449081155867,-0.7078055206807956,0.6803966813974335,0.728942649973875,0.8524844376527335,0.8336915435078842,0.09723993322400654,-0.20404874109584328,-0.41344911529736156,0.10602953776403644,0
-0.1312252764953221,-1.6931219446330263,-0.4719954424082263,-0.9533333464902851,-1.3931943095372328,-0.8358999882267437,1.0235467687261985,-0.7752937132680033,-0.945690674419301,-0.9812705430335205,-1.0251707696638481,0.13406539398403666,0.508004365803708,-0.41344911529736156,0.4914516643888621,2
-0.48605151754517284,-1.6931219446330263,1.418986933978705,1.8370337259230292,0.6203271455551821,-0.7391622890373988,-0.027567792503204035,-0.7752937132680033,0.2081017324458262,-0.2726310634619523,0.9099555736121359,0.5136012618094685,-1.1534528836285782,2.418677324489565,-0.3310740710524146,0
0.9332534466542302,-1.6838072885183542,-1.2530533804810893,-0.5955939782321679,-1.1985895010156302,2.219627060680671,-2.0010181303769117,2.731119879073794,1.4416035626882784,2.1050946441662624,-1.0251707696638481,-4.6691343934566945,-0.20404874109584328,-0.41344911529736156,1.2122545389677621,2
0.9332534466542302,-1.6838072885183542,1.8711783718103625,1.4077464840132885,-0.2351816856255499,-0.8358999882267437,0.9475237314420938,-0.7752937132680033,-0.40691729340672966,-0.7799083538236911,1.2465093064002912,0.9845114363601078,0.7453554014368917,2.418677324489565,-0.6169651379150783,0
-0.8408777585950236,-1.6838072885183542,0.06241262048373256,0.40607625289056026,2.1704286966737114,-0.2569401035672961,-0.1437277579251834,-0.11764801054889866,0.5352138949960236,-0.3628481155634995,2.2282571554814306,0.807897374938192,0.7453554014368917,2.418677324489565,0.005544635663823405,0
0.22360096455452866,-1.6838072885183542,-0.30756219228762355,-0.6313679150579796,-1.2244154467247141,-0.8358999882267437,0.523530553124509,-0.7752937132680033,-0.3290238865084651,-0.4975617626479133,-0.652444216697951,0.4533353066567038,0.03330229453734047,-0.41344911529736156,-0.9773560278359853,1
-0.1312252764953221,-1.6744926324036822,2.3644781221721707,2.1947730941811465,0.7061611074906459,-0.8358999882267437,0.5507085019154816,-0.7752937132680033,-0.39952691157321263,-0.9505289253216477,1.3079741712072142,0.7896934790901666,-0.6787508123622108,2.418677324489565,-0.9607331811358204,0
-1.1957039996448744,-1.6744926324036822,1.3367703089184035,2.1947730941811465,-0.1943127519024087,-0.12969373818790084,-0.06368131414584395,-0.14397683239793965,0.3631213227853899,-0.2919713288971625,-0.09299237896335001,0.4341277755798947,-0.9161018479953946,-0.41344911529736156,-1.5966160411336732,0
0.9332534466542302,-1.6558633201743382,0.6379289959058421,1.4435204208391001,2.357097191816621,0.22226438509626553,-0.32897800454330617,0.16741817798696793,0.38365520978577555,0.15645589037218618,1.5829453022841995,0.5289839485840172,0.03330229453734047,-0.41344911529736156,-1.2439940213150202,0
0.22360096455452866,-1.6558633201743382,-1.2530533804810893,-0.9175594096644734,-0.5446336939596977,2.024935612204209,-1.6995302721089691,1.9854107038618096,1.5689465733962973,1.8674336659966024,-1.0251707696638481,-2.342997082285345,0.03330229453734047,-0.41344911529736156,1.3944616439458293,2
-1.1957039996448744,-1.6558633201743382,0.06241262048373256,-0.48827216775473276,-0.8359742782916862,-0.8358999882267437,1.1118693703077656,-0.7752937132680033,-1.0337227902537078,-1.0855472874291756,-0.047959915537084126,0.6161997099792303,-1.1534528836285782,2.418677324489565,-0.6927017705996695,1
-0.1312252764953221,-1.6558633201743382,1.9945033094008144,1.5150682944907237,1.0048289264579935,-0.8358999882267437,0.7926815851411811,-0.7752937132680033,-0.8600837897672979,-0.7745067416797229,0.5812916597042241,-0.04206665526465405,-0.441399776729027,-0.41344911529736156,0.4253018932184335,0
-1.550530240694725,-1.6558633201743382,0.06241262048373256,-0.023210989019180367,0.18934027175603002,-0.8358999882267437,0.2852385714706743,-0.7752937132680033,-0.10162654805805169,-0.6798171127914053,-0.17171952551308214,0.25331919411637477,-0.6787508123622108,-0.41344911529736156,-0.7875817353757968,1
1.6429059287539316,-1.6465486640596663,0.26795418313448593,-0.2378546099740507,0.6539794802363617,-0.8358999882267437,0.9368533278913738,-0.7752937132680033,-0.681423214670721,-1.1245060371649114,-0.23997468594776425,-0.07965418528444076,-1.390803919261762,-0.41344911529736156,-0.12917432603559412,1
0.22360096455452866,-1.6465486640596663,0.43238743325508866,0.7280416843228658,-0.006875444809273673,-0.6057473078796463,0.12188398779923114,-0.5202497093772489,0.3691429582531916,-0.5299018164173075,0.5042926926284819,0.4660261324366145,0.03330229453734047,-0.41344911529736156,-1.022087251494948,0
1.288079687704081,-1.6465486640596663,-0.8419702551795823,-0.84601153601285,0.5064961245851071,-0.01642452411619375,-0.4887706056250706,-0.11367215277025983,0.31234384478112115,0.2997777398610701,0.3083295464036308,0.6130443930450281,0.9827064370700755,-0.41344911529736156,-0.8533204076601401,1
-1.550530240694725,-1.6465486640596663,0.7201456209661434,1.4435204208391001,2.5543348695476316,0.2091708317875547,-0.3189459279779894,-0.38717404345685563,0.5311022729054858,0.20695987555197015,2.2926842576111044,0.811695990992833,1.457408508336443,-0.41344911529736156,-1.2100253598547999,0
1.6429059287539316,-1.637234007944994,0.8845788710867462,0.7995895579744893,2.490171442150599,-0.8358999882267437,0.45099176837486465,-0.7752937132680033,-0.38122846141016253,-0.582073306881744,1.8108677286870725,0.33048711262462616,-0.441399776729027,-0.41344911529736156,-0.887834557115992,0
-0.8408777585950236,-1.637234007944994,-0.883078567709733,-0.5240461045805445,-0.007626125089323249,1.2368059840363985,-0.8801877397127726,1.1611121337521921,0.9233155055886015,1.2244317039261505,-0.7027851750578796,0.01854535184295656,-1.390803919261762,-0.41344911529736156,-0.47529722888132697,1
0.5784272056043794,-1.637234007944994,2.4055864347023213,1.1573289262326065,1.4618962367445238,-0.8358999882267437,1.4039321339348867,-0.7752937132680033,-1.4364527420141282,-1.13194706598211,1.4617681267257947,0.24587505243397426,0.9827064370700755,-0.41344911529736156,0.44083760698895413,0
